Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Hotel Hansablick Garni,Hotel,Flotowstraße 6,Mitte,Hansaviertel,52.51752340702721,13.336784224735183,4adcda70f964a520044521e3,4,1,21,42.0
Grips Bistro,Café,Altonaer Str. 22,Mitte,Hansaviertel,52.518157170842834,13.34186577605202,4ef8c073e5fa4f286c75d2a2,5,3,50,155.0
Claudiusstrasse,Residential Building (Apartment / Condo),Claudiusstrasse 15,Mitte,Hansaviertel,52.52114711549472,13.34460175172476,4f7ac273e4b0be463887eefd,6,4,64,154.0
7x jung,Art Gallery,Flensburger Straße 3,Mitte,Hansaviertel,52.52064895629883,13.345841407775879,5060c9e1e4b084b437713dc1,5,3,59,213.0
Longdistance Shop for Runners,Sporting Goods Shop,Altonaer Str. 5-7,Mitte,Hansaviertel,52.51685579404812,13.343367576599121,4c541aa5f5f3d13a281497f9,5,2,71,295.0
Lindgrün,Coworking Space,Lindgrün GmbH,Mitte,Hansaviertel,52.518075,13.337434,4e8b6e75be7b5e7d965e4311,5,3,47,118.0
Atelier Eichhorn,Building,Altonaerstr. 12,Mitte,Hansaviertel,52.51776818398663,13.344182968139648,5108e7a83950c2482169615c,6,4,17,259.0
Praxis D.L. Schleusner,Doctor's Office,Bartningallee 5,Mitte,Hansaviertel,52.519387569367986,13.343300729161776,52034542498ed5c57f17dfa5,5,4,28,100.0
Annette Buck,Doctor's Office,Lessingstr.10,Mitte,Hansaviertel,52.522083417406435,13.342080116271973,4e43a2e0628485fd4c55ccf9,5,4,60,85.0
DVD Berlin Appartments,Residential Building (Apartment / Condo),Holsteiner Ufer 16,Mitte,Hansaviertel,52.522577,13.345507,51d2739c498ee7ab34ffde87,4,4,10,173.0
Dr. Lutz Habenicht,Doctor's Office,Flotowstraße 6,Mitte,Hansaviertel,52.51727853163459,13.336951732635498,52fe05fa498ef6ddb45904c4,5,2,58,115.0
Pumacy Technologies AG,Office,Bartningallee 27,Mitte,Hansaviertel,52.52105762537577,13.34687000953618,52936d6c11d29c4a60fcfec5,5,4,56,51.0
cru - Austrian Concept Store,Wine Shop,Altonaer Str. 1,Mitte,Hansaviertel,52.516006,13.345056,55a12d8d498ecaa5f04c4461,6,3,47,236.0
Sibukore Studio I,Music School,Bartningallee,Mitte,Hansaviertel,52.51940276921599,13.345483014680662,50ff1e34e4b0cc1b0c19798a,5,3,70,267.0
agentur magnet,Spiritual Center,Bochumer Str. 10,Mitte,Hansaviertel,52.521992,13.338538,521ddfe511d23ecb2d2ee88b,5,3,79,12.0
ab&d Rechtsanwälte Arzbach Bystry Dauskardt,Lawyer,Flensburger Str. 11-13,Mitte,Hansaviertel,52.52023022,13.34391272,4f57d87de4b0db2050354cec,5,2,72,93.0
Tiergarten,Park,Straße des 17. Juni,Mitte,Tiergarten,52.51462778550934,13.357207775115967,4bbdea8c8a4fb71387863d9d,5,2,52,57.0
Botschaft von Japan,Embassy / Consulate,Hiroshimastr. 6,Mitte,Tiergarten,52.50929969383815,13.35811972618103,4d84c9099324236a688bc00e,5,2,77,38.0
Italienische Botschaft | Italian Embassy (Italienische Botschaft),Embassy / Consulate,Hiroshimastr. 1,Mitte,Tiergarten,52.50973670767429,13.360082422004467,4dcab11845dd19439a103c35,5,2,90,234.0
Südafrikanische Botschaft | South African Embassy,Embassy / Consulate,Tiergartenstr. 18,Mitte,Tiergarten,52.50970336270298,13.36139616323097,4dee6d6ab0fb43a756f3dbb9,5,2,84,119.0
Vertretung des Landes Nordrhein-Westfalen beim Bund,Government Building,Hiroshimastr. 12 - 16,Mitte,Tiergarten,52.508261063780786,13.35813002960569,4bccaed6b6c49c7466319491,5,3,65,53.0
The Unique Bar Berlin,Hotel Bar,Lützowufer 15,Mitte,Tiergarten,52.505636,13.355055,5e039bf208777200086c7365,4,4,10,37.0
Ellipse Lounge,Lounge,Lützowufer 15,Mitte,Tiergarten,52.505763,13.354719,5544b46d498e2185e6c3e07c,4,4,71,186.0
Harry's New York Bar,Hotel Bar,Lützowufer 15,Mitte,Tiergarten,52.50577327676405,13.354751696063293,4c94f8a203413704291b77ef,5,1,42,253.0
Richard-Wagner-Denkmal,Outdoor Sculpture,Tiergartenstr.,Mitte,Tiergarten,52.510017117827026,13.362063486461672,4e9834918b810941da9820d6,7,1,10,257.0
H Tiergartenstraße,Bus Stop,Tiergartenstr.,Mitte,Tiergarten,52.50987432303624,13.360673189163208,4f747ce6e4b0e7e859bf64c7,5,2,71,92.0
Rosengarten,Garden,Straße des 17. Juni,Mitte,Tiergarten,52.513972285563135,13.35688796731381,4dc6a71fc65b89d3ca8c5d2e,5,2,37,240.0
Schwedische Botschaft,Embassy / Consulate,Rauchstr. 1,Mitte,Tiergarten,52.50876998901367,13.350760459899902,4e1c704c2271b045c5975226,5,3,31,138.0
‘Stand By Me’ Baum,Tree,Große Sternallee,Mitte,Tiergarten,52.511761,13.35644,5aba03a893bd635991bb9044,6,2,25,133.0
H Nordische Botschaften / Adenauer-Stiftung,Bus Stop,Klingelhöferstr.,Mitte,Tiergarten,52.50952855660106,13.35200542780624,50052032e4b04d01b12775b8,5,3,12,147.0
H Hiroshimasteg,Bus Stop,Lützowufer / Reichpietschufer,Mitte,Tiergarten,52.506491738568975,13.357175588607788,5069e9ac498e824060550df7,5,4,74,24.0
Istituto Italiano di Cultura,Art Gallery,Hildebrandstraße 2,Mitte,Tiergarten,52.50952928297215,13.362408076091592,4adcda83f964a520984821e3,5,3,67,181.0
Botschaft der Slowakischen Republik,Embassy / Consulate,Hildebrandstr. 25,Mitte,Tiergarten,52.50820342313477,13.359688518966351,4e5e2cf21838f7255271d40a,5,2,98,213.0
Villa von der Heydt,Historic Site,Von der Heydt-Str. 16,Mitte,Tiergarten,52.50648520823136,13.3548903465271,53bef2db498ecfab3ddb6b27,5,3,69,48.0
Laufrunde Tiergarten,Track,Strasse des 17. Juni,Mitte,Tiergarten,52.51204789126616,13.36133026520658,4ff472bce4b0f1abba766f29,5,4,44,244.0
Café im Bauhaus-Archiv,Café,Klingelhöferstr. 14,Mitte,Tiergarten,52.506372668573704,13.353988125172108,50cc6e69e4b0821752d5c47e,5,4,54,16.0
Friedrich-Ebert-Stiftung,Non-Profit,Hiroshimastr. 17,Mitte,Tiergarten,52.508202653596896,13.358699083328247,4b840ba8f964a5201c1d31e3,4,4,44,15.0
Botschaft der Republik Türkei | Embassy of Turkey (Botschaft der Republik Türkei),Embassy / Consulate,Tiergartenstr. 19-21,Mitte,Tiergarten,52.50959718758158,13.360761083317389,5090293ae4b0e0de78d8bb6d,5,2,11,282.0
KfW Bankengruppe,Office,Reichpietschufer 86,Mitte,Tiergarten,52.507417426945906,13.35784316684622,561d30c1498e8d9d01b1e5a4,6,2,32,250.0
Canisius-Kolleg,High School,Tiergartenstr. 30-31,Mitte,Tiergarten,52.509197164051294,13.35362046111548,4b6bc36df964a520b4172ce3,5,3,33,238.0
Botschaft des Königreichs Saudi Arabien,Embassy / Consulate,Tiergartenstr. 33,Mitte,Tiergarten,52.509655975216056,13.353280526049387,4dcd2343d22deadedd30b993,5,3,56,117.0
Vertretung der Freien Hansestadt Bremen beim Bund,Embassy / Consulate,Hiroshimastrasse 24,Mitte,Tiergarten,52.507594342686154,13.357733843430951,4d405bfb915a370431b4147f,5,4,95,169.0
Konrad-Adenauer-Stiftung,Non-Profit,Tiergartenstr. 35,Mitte,Tiergarten,52.509573315986266,13.352350028101561,4ba0d46af964a520948037e3,5,2,39,132.0
Botschaft der Republik Estland,Embassy / Consulate,Hildebrandstr. 5,Mitte,Tiergarten,52.50836691250871,13.359393958121037,4f3965cde4b0a82740eb8922,5,2,78,11.0
Hiroshimasteg,Bridge,Hiroshimastr.,Mitte,Tiergarten,52.50667208455526,13.357431292479305,4db5c0071e7248d135bb30a3,6,1,44,173.0
Vertretung des Landes Baden-Württemberg beim Bund,Government Building,Tiergartenstr. 15,Mitte,Tiergarten,52.50943029204291,13.362743854522705,4bc61ef4424195219c9f031d,5,1,85,171.0
Botschaft der Republik Österreich,Embassy / Consulate,Stauffenbergstr. 1,Mitte,Tiergarten,52.50974266272787,13.363088447472897,4c0a79c8009a0f47d169e9bf,4,2,16,122.0
ASB Hauptstadtrepräsentanz,Non-Profit,Hiroshimastr. 24,Mitte,Tiergarten,52.50757610732686,13.35781086809856,525fab4611d2f81daaa48a48,5,2,19,42.0
Botschaft der Arabischen Emirate,Embassy / Consulate,Hiroshimastr. 18-20,Mitte,Tiergarten,52.50789756133417,13.35764129890469,4fd0c715e4b095fa1eba7fea,5,2,48,137.0
Generaldirektion Staatliche Museen zu Berlin,History Museum,Stauffenbergstrasse 41,Mitte,Tiergarten,52.50942787796607,13.364955969191476,5474ca84498e5d7a19859d02,5,4,40,174.0
Botschaft der Republik Indien,Embassy / Consulate,Tiergartenstr. 17,Mitte,Tiergarten,52.5097448641588,13.362462241505833,4b011dfff964a520c24122e3,5,2,34,155.0
Embassy of the Arab Republic of Egypt (Botschaft der Arabischen Republik Ägypten),Embassy / Consulate,Stauffenbergstr. 6-7,Mitte,Tiergarten,52.508087648655945,13.36349306526457,50c1e69ce4b0f26f56264595,5,4,88,63.0
Esplanade Spa & Fitnesslounge,Gym / Fitness Center,Lützowufer 15,Mitte,Tiergarten,52.50593980335564,13.35540791956348,5075afe9e4b03e64d90463d3,5,2,69,115.0
core Immobilien,Real Estate Office,Markgrafenstraße 22,Mitte,Tiergarten,52.50868606567383,13.36378002166748,50b74db1e4b01e2f2154c944,5,1,83,183.0
Sheraton Berlin Grand Hotel Esplanade,Hotel,Lützowufer 15,Mitte,Tiergarten,52.50532344572067,13.355173051361362,4adcda72f964a5202b4521e3,5,4,29,77.0
Esplanade Poolbereich,Hotel Pool,Grand Hotel Esplanade Berlin,Mitte,Tiergarten,52.50522606759409,13.355127440419716,515ea020e4b0662112e46d1f,5,2,45,43.0
Stiftung Preußischer Kulturbesitz,Non-Profit,Von-der-Heydt-Str. 16-18,Mitte,Tiergarten,52.50646290370301,13.355254929332107,4e6e6866d1647053ba1667f4,5,2,69,7.0
Botschaft von Mexiko | Embajada De Mexico,Embassy / Consulate,Klingelhöferstraße 3,Mitte,Tiergarten,52.508123354657904,13.35142959574396,4de3577db0fb2671489b2bee,5,2,92,51.0
L&D Behördenkantine,Corporate Cafeteria,Stauffenbergstraße 18,Mitte,Tiergarten,52.508189053972586,13.361812543368586,5110ec88e4b00d9b670d9e94,5,3,40,17.0
Chinesisches Kulturzentrum Berlin,Cultural Center,Klingelhöferstr. 21,Mitte,Tiergarten,52.50764068121258,13.351914635205869,4bc358784cdfc9b6a9339721,5,4,30,180.0
Botschaft Kolumbien | Embajada de Colombia,Embassy / Consulate,Taubenstr. 23,Mitte,Tiergarten,52.50918055412604,13.351529588815387,51f39e0d498e1d712129e5c6,7,1,10,114.0
Botschaft von Senegal,Miscellaneous Shop,Klingelhöferstr. 5,Mitte,Tiergarten,52.5075383,13.3512563,5a58110b25ecca0ede6811f1,5,3,7,25.0
Sheraton Club Lounge,Lounge,Lützowufer 15,Mitte,Tiergarten,52.50575853244261,13.354830514739534,57401528498e6a948bee20e0,6,2,40,282.0
Kirche Jesu Christi der Heiligen der Letzten Tage,Spiritual Center,Klingelhöferstraße 24,Mitte,Tiergarten,52.508665,13.351844,4dac50f1ec8e3279166f6b34,5,3,55,96.0
Afino centro Spa,Spa,Lützowufer 15,Mitte,Tiergarten,52.505714621581056,13.355308771133423,4d42999cb7a0a1cd3f6373f8,5,3,63,78.0
Kaplan,Fast Food Restaurant,Potsdamer Str.,Mitte,Tiergarten,52.5055586851095,13.355509894179978,51bad517498ea234443015d9,5,4,41,248.0
cine plus Media Service GmbH & Co. KG,Camera Store,20160108,Mitte,Tiergarten,52.50618385670955,13.35776708260255,5220b8b311d2113dce1a749e,5,2,74,214.0
Beats By Dr. Dre Store,Electronics Store,Tauentzienstr. 21-24,Mitte,Tiergarten,52.50646024099455,13.357312128059236,5433ae73498ea7981494efa8,5,1,71,5.0
Rzaev's appartment,Residential Building (Apartment / Condo),Köbisstr. 3,Mitte,Tiergarten,52.50783442311045,13.353049927020875,56f6be79498ee2d7e8c87c0b,5,3,3,146.0
Institut für Sportwissenschaft,College Academic Building,Philippstr. 13,Mitte,Tiergarten,52.509612051146995,13.363362094135148,4c92031eb641236aecf78579,6,3,36,72.0
Lidl,Supermarket,Marienfelder Allee 202,Mitte,Tiergarten,52.5076556649547,13.352979903700408,50672eece4b07319204a1f10,5,2,85,295.0
Anna-Lindh-Schule,School,Guineastr. 17,Mitte,Wedding,52.55084398501294,13.341776205962319,4f3c09f0e4b0f7c8c77ab68a,5,2,47,118.0
Eiscafé Kibo,Ice Cream Shop,Transvaalstr. 13,Mitte,Wedding,52.5520339786886,13.341582787328937,51c4bcc28bbdfbe02ac1f84a,6,3,9,233.0
Kaufland,Big Box Store,Müllerstr. 123-125,Mitte,Wedding,52.55356695576731,13.345989707322405,52a05fb0498e423e3ff0f917,5,3,71,135.0
Goethepark,Park,Senegalstraße 6,Mitte,Wedding,52.54682890763911,13.338853467149123,4c0116309a950f47928008c6,5,1,96,111.0
BSC Rehberge 1945 e.V.,Tennis Court,Sambesistr. 11,Mitte,Wedding,52.549662170075635,13.338990211486815,4ec6a18c0e017e2f98de3a04,5,2,62,27.0
H Seestraße / Amrumer Straße,Tram Station,Seestr.,Mitte,Wedding,52.54668526922556,13.344728073314231,4b4d8c3af964a520ebd326e3,5,3,66,239.0
Deutsche Startups HQ,Office,Ugandastr. 2,Mitte,Wedding,52.54729178704692,13.339943686702833,55049793498e14264de50691,5,1,29,247.0
Bewegungsparcours im Volkspark Rehberge,Track,Transvaalstr.,Mitte,Wedding,52.549085,13.336501,597da249974617388e412eae,5,4,33,207.0
Germer-Stein,Monument / Landmark,Transvaalstr.,Mitte,Wedding,52.549526,13.337225,5c3c35e19cadd9002cdae3de,5,2,72,251.0
Möwensee,Lake,Afrikanische Str.,Mitte,Wedding,52.55373943153141,13.333883285522461,5c3ed5b69be522002c9e55d8,4,2,39,180.0
Spezialchirurgie Charité,Medical Center,Seestraße,Mitte,Wedding,52.54196326761893,13.34315299987793,4f6b0425e4b0454e84da28b4,5,2,51,4.0
Trattoria Vanitas,Trattoria/Osteria,Togostraße 3,Mitte,Wedding,52.54967659861959,13.348091981228125,4c61cfd969a1c9b6013737a4,5,3,31,250.0
Clubheim BSC Rehberge,Sports Bar,Transvaalstr.,Mitte,Wedding,52.549537965836485,13.339105319839662,4ea054ebcc21b2fa8eb9db5a,5,2,57,102.0
Aral,Gas Station,Seestr. 18/19,Mitte,Wedding,52.546403,13.345187,4de0f390b0fbe2cfa6128731,5,2,57,293.0
Vina Bistro,Thai Restaurant,Muellerstrasse 122,Mitte,Wedding,52.55313491821289,13.346034049987793,52ab38c611d2a16d221e42f1,5,1,10,292.0
Cafeteria Aquarium,Cafeteria,Budapester Straße,Mitte,Wedding,52.55385766939895,13.340643708747946,4f8aba6de4b029818b63f004,4,2,7,137.0
Kiosk Kizim,Snack Place,Transvaalstrasse,Mitte,Wedding,52.55239,13.342107,59fdf04910345b120852b8dc,5,3,99,238.0
Löwenhertz,Sports Bar,Lüderitzstraße,Mitte,Wedding,52.550969,13.348224,539a19cf498e709d5eea8348,5,1,77,127.0
Zur gemütlichen Ecke,Pub,Otawistraße 21,Mitte,Wedding,52.553796,13.339054,4ed3f5a2e3007feb81a10a9a,5,1,54,48.0
teambanana Berliner Dom,Wings Joint,Togostrasse 5,Mitte,Wedding,52.54953384399414,13.347311973571777,542e8c80498ed6ec0508784a,5,3,77,15.0
Leevenstein,Department Store,Lüderitzstraße 13,Mitte,Wedding,52.55074539377679,13.348299173748673,4f2c09b7e4b0f6161b45ac8c,5,3,87,33.0
Zaunkönig Familiencafé,Café,Lüderitzstraße 14,Mitte,Wedding,52.550636,13.348629,58b2eb74a8b75911adda2b70,5,1,10,214.0
Wachmacher,Café,Seestr. 108,Mitte,Wedding,52.548268,13.34744,5e3ae992c2d549000811d92e,5,1,94,69.0
Der Kartoffel Laden,Farmers Market,Lüderitzstr. 20,Mitte,Wedding,52.551003,13.348259,5bf948dea2c00b002c5c9fb7,6,2,25,284.0
Manar Orientalische Back- und Süßwaren,Dessert Shop,Lüderitzstr. 10,Mitte,Wedding,52.549958316357284,13.347457518063456,507c3572e4b05b62b4a962d3,5,2,54,239.0
City Pizza,Pizza Place,"Togostraße 3, 13351 Berlin",Mitte,Wedding,52.54793774800579,13.346940623714636,4f299db8e4b09023deae5f9d,5,1,32,89.0
Backstube,Bakery,Transvaalstraße 16,Mitte,Wedding,52.55149489283434,13.340916411992046,50a35d88498eb13a3d7b8084,7,2,2,210.0
Mandelzweig,Café,Seestrasse 101,Mitte,Wedding,52.54792959795516,13.347752911660482,50b8a83ee4b080f3ff2c8311,6,2,8,167.0
Schiller Café,Café,Müllerstraße,Mitte,Wedding,52.54829961850401,13.347579533639623,4f296663e4b0f07a9620626e,5,4,20,80.0
DEFCON,Arcade,Kameruner Straße 56,Mitte,Wedding,52.55139200613133,13.347001294670353,509e3903e4b091ce31193c37,5,3,9,7.0
DAV Kletteranlage Humboldtbunker,Rock Climbing Spot,Volkspark Humboldthain,Mitte,Wedding,52.547548368638715,13.384823799133299,4bc9e2cc0687ef3bf7aadacc,4,2,17,284.0
See17,Residential Building (Apartment / Condo),Seestraße 17,Mitte,Wedding,52.546520237765925,13.344830197450584,4e4edf22aeb70f128498a0f7,5,3,84,295.0
Tüte Mücken,Daycare,Togostr. 78,Mitte,Wedding,52.54953370919411,13.347109722230934,56a9c720498e990599c39bb8,5,4,90,127.0
Europäisches Institut für Ayurveda Medizin,Medical School,Togostraße 1,Mitte,Wedding,52.549077,13.348463,593eb4ed8496ca7adaab2415,5,2,39,177.0
Friseur Orbi,Salon / Barbershop,Lüderitzstraße 19,Mitte,Wedding,52.55115790380396,13.347287292001356,542abecc498e36575f0e2d16,5,4,49,224.0
Ivooo's Fotostudioladen,Photography Studio,Togostraße 6,Mitte,Wedding,52.549574,13.347104,571125ac498e01f63908ef73,3,1,22,262.0
Immeo Wohnen,Miscellaneous Shop,Lüderitzstraße 19,Mitte,Wedding,52.551055,13.34735,599c558d35d3fc26d54353f1,5,1,78,190.0
ALDI NORD,Supermarket,Müllerstr. 128,Mitte,Wedding,52.55270561849789,13.347823034442998,4ddfce77922e8b06acd4ddaa,5,4,56,285.0
Kaffeedrom,Miscellaneous Shop,Antwerpener Str.4,Mitte,Wedding,52.548262146418935,13.347900605616926,4e41293ffa7697d3df837dbf,5,1,22,93.0
Back & Snack,Bakery,Guineastr. 40,Mitte,Wedding,52.547937,13.345697,58720bae52a051541b4747a2,6,3,54,130.0
CiteeCar- Togostraße 10,Rental Car Location,Togostraße 10,Mitte,Wedding,52.55039284318926,13.345963954925537,520e2d430493bd19b9f3c312,4,3,32,284.0
Natürlich Bio - Naturkost & Naturwaren,Organic Grocery,Kameruner Str. 12,Mitte,Wedding,52.55005397025634,13.346085437969391,4fd9bbaae4b0eb3e731544d4,5,3,16,186.0
Wedding Apotheke,Pharmacy,Müllerstr. 139,Mitte,Wedding,52.549369300845655,13.343505534020196,4d3dc9018edf37049d66bda5,5,3,72,67.0
Seestraß116,Building,"Seestraße 116, 13353 Berlin",Mitte,Wedding,52.546438625618705,13.343770317326719,4ecaa40b0e6158ba023bba88,5,2,8,2.0
Sportplatz Lüderitzstraße,Soccer Field,Lüderitzstraße,Mitte,Wedding,52.55245074234004,13.347082013379856,509f6ccde4b00adc5ec60efb,5,4,12,156.0
Feierabend im Wedding,Residential Building (Apartment / Condo),Lüderitzstraße 10,Mitte,Wedding,52.548778,13.348538,4dd7eb8d1fc7d8d86645d522,2,3,1,25.0
Turkenappartement,Residential Building (Apartment / Condo),Seestrasse 112,Mitte,Wedding,52.548014676885636,13.346294136742012,52f24f89498eb945c58093cf,5,1,42,232.0
Sinovelo,Bike Shop,Kameruner Strasse 17,Mitte,Wedding,52.54937511659541,13.345041275024414,51ed20f72fc67dd37dc810a3,5,3,62,171.0
SB-Waschcenter,Laundry Service,Togostrasse 77,Mitte,Wedding,52.5497,13.34729,51d54dc9498e8c3b40ab8121,5,2,58,14.0
Weronique Cosmetic & Permanent Make up Studio,Cosmetics Shop,Kamerunerstr.55,Mitte,Wedding,52.551079,13.347339,4e8b26359a524097dc598bfd,6,2,11,234.0
Allianz Generalvertretung Th. Eschenbach,Office,20160107,Mitte,Wedding,52.55219863226912,13.341098040802335,5141f8b4e4b013872a40d29d,6,3,19,123.0
Getränke Hoffmann,Food & Drink Shop,Seestr. 20,Mitte,Wedding,52.546486737803384,13.346010411045086,4c1c8aa7b9f876b0ec1a7c46,5,2,16,71.0
Mabellevie,Furniture / Home Store,Togostraße 6,Mitte,Wedding,52.54966735839844,13.347399711608887,55b8c9c8498e7822b127a3df,5,2,11,69.0
Each One Teach One,College Library,"Togostraße 76, 13351 Berlin, Germany",Mitte,Wedding,52.54951,13.346648,5b49f9d967af3a002cffeb3a,5,2,82,284.0
K+K Schuh-Center,Clothing Store,Müllerstr. 49,Mitte,Wedding,52.550146,13.346289,4ddfc9b8922e8b06acd4c8c2,5,4,29,17.0
WOLEJKO-WOLEJSZO photography,Office,Transvaalstrasse 44,Mitte,Wedding,52.55367647146537,13.344291118631123,4f985c33e4b037b568e68c89,5,2,16,129.0
Amazon Locker Edeka,Storage Facility,Muellerstr. 127,Mitte,Wedding,52.552277,13.347103,5bb608d9d552c7002cce3fd7,5,4,97,72.0
ASB - Arbeiter-Samariter-Bund,Medical Center,Seestr. 121,Mitte,Wedding,52.547187963232524,13.345277174585432,4d69fd011b63a1cd2742472d,5,3,89,268.0
"Kiosk, Späti & Paketshop",Convenience Store,Kameruner Str. 40,Mitte,Wedding,52.547582457234135,13.34661484809123,5034ba3ee4b02dc8ffe04a2b,5,3,92,94.0
Türkische Bäckerei,Bakery,Otawistraße 15,Mitte,Wedding,52.554546,13.340359,5a148e9ca5a31513f5d4b613,5,4,9,57.0
Wonder Waffel,Ice Cream Shop,Grüntaler Str. 88,Mitte,Gesundbrunnen,52.5508126428986,13.384897248801925,578542f1498e900c0a14a470,4,2,28,300.0
Aldimashqi,Middle Eastern Restaurant,Grüntaler Str. 1,Mitte,Gesundbrunnen,52.55070272320204,13.38485062122345,5802d33ed67c977679af27ef,5,2,84,98.0
Radsport-Christoph,Bike Shop,Grüntaler Str. 2,Mitte,Gesundbrunnen,52.55086899784776,13.384844664094832,4c4f00bc9932e21eb3a2abce,5,4,47,234.0
little john bikes,Bike Shop,Grüntaler Str. 2,Mitte,Gesundbrunnen,52.5508183,13.3853709,5708debe498e3d4a7fcc034c,5,3,54,215.0
DaGiorgio's,Italian Restaurant,Grüntaler Str. 11,Mitte,Gesundbrunnen,52.55233367160287,13.386915693844443,535023b4498e2fd3be89d33d,5,3,89,127.0
REWE City,Supermarket,Badstr. 57 -58,Mitte,Gesundbrunnen,52.551498419064444,13.382676669519128,4cc30f6a1e596dcb6889c767,5,2,48,275.0
Lumoss Cafe & More,Café,Badstr. 14,Mitte,Gesundbrunnen,52.55088538828973,13.384646773338318,5d90e6bfc032cb00072ed030,5,1,70,265.0
Yeşil Fırın Kebap Haus,Kebab Restaurant,Badstr. 15,Mitte,Gesundbrunnen,52.55094298149633,13.384143705727917,4e0e2aa07d8bb178a8a64f8d,6,2,53,285.0
La Femme,Breakfast Spot,Badstr. 67,Mitte,Gesundbrunnen,52.5501068352242,13.385303814583947,4b8d0776f964a520f1e432e3,5,2,26,203.0
F-Bar,Dive Bar,Grüntaler Str. 9,Mitte,Gesundbrunnen,52.55190846583408,13.386492881397304,4d603686ef378cfa048d7aa6,5,3,19,217.0
M & M Back,Bakery,Badstr. 14,Mitte,Gesundbrunnen,52.550841857277746,13.384156328042192,4d50f5ef9d4937040c82c739,5,3,69,228.0
Fairouz,Middle Eastern Restaurant,Grüntaler Str. 1,Mitte,Gesundbrunnen,52.55078887939453,13.385394096374512,56641f11498efd506bfa2c21,5,4,60,163.0
Altin Saray,Turkish Restaurant,Badstr. 21,Mitte,Gesundbrunnen,52.551748178699064,13.382577163662667,50d716afe4b028bbd4632847,4,3,21,266.0
dm-drogerie markt,Drugstore,Badstraße 16,Mitte,Gesundbrunnen,52.55138510725133,13.384346999999934,5076e415e4b062c08658b4d5,5,3,52,45.0
Lidl,Supermarket,Badstr. 60,Mitte,Gesundbrunnen,52.5509487,13.3832753,4f26e52ce4b0008744c4939a,5,2,92,235.0
Curry Baude,Currywurst Joint,Badstr. 1,Mitte,Gesundbrunnen,52.54942017309213,13.386998598840623,4b6dcb34f964a52076902ce3,5,1,71,99.0
Lezziz Kuruyemis,Chocolate Shop,Bastianstr. 1,Mitte,Gesundbrunnen,52.55184,13.38195,562e8f98498e238e20c076ea,5,3,12,13.0
Nezha,Syrian Restaurant,Badstr. 57,Mitte,Gesundbrunnen,52.55173227341282,13.382649239435922,50193612e4b082c7af266286,5,4,42,9.0
eurogida,Grocery Store,Badstr. 9,Mitte,Gesundbrunnen,52.55006093628966,13.385788515861455,4cc2c13238aaa093cf210862,5,2,50,176.0
AC Hotel by Marriott Berlin Humboldthain Park,Hotel,Hochstrasse 3,Mitte,Gesundbrunnen,52.549587483152344,13.384214263287504,5cdbcb4912f0a90039a7ae18,6,2,68,293.0
Antepliogullari,Candy Store,Badstraße 57,Mitte,Gesundbrunnen,52.55156345,13.38244455,5a7d8a79a4ba7c144b56c23c,5,3,90,150.0
Urfa Tatlises,Middle Eastern Restaurant,Badstr. 65,Mitte,Gesundbrunnen,52.55068392318099,13.384687116157748,4eb1ac4877c85f4b8e773300,5,4,46,275.0
