Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Rexall,Pharmacy,440 Browns Line,Etobicoke,Alderwood,43.601951,-79.545694,4b6882ecf964a520037d2be3,5,2,82,164.0
Toronto Public Library - Alderwood Library,Library,2 Orianna Drive,Etobicoke,Alderwood,43.60168242330021,-79.54705444889099,4b2e559ef964a5206bde24e3,6,1,23,208.0
Earthfresh Meeting Room,Conference Room,131 Browns Line,Etobicoke,Alderwood,43.60144943492461,-79.54427719116211,4e4aa66f2271ac3f6bd74f03,5,1,54,44.0
Gold Coin Laundry & Dry Cleaning,Laundromat,392A Browns Line,Etobicoke,Alderwood,43.601093,-79.54527,59b4223bbe70782b653245e9,4,4,14,21.0
Alderwood Pool,Pool,2 Orianna Dr.,Etobicoke,Alderwood,43.60180197683229,-79.54724725574704,4be5bb7acf200f47e9a2133c,5,4,69,174.0
Timothy's Pub,Pub,344 Brown's Line,Etobicoke,Alderwood,43.60016508568706,-79.54469872722389,4c2e93a2a0ced13ae42a0f6e,4,2,12,277.0
Pioneer Energy,Gas Station,198 Brown'S Line,Etobicoke,Alderwood,43.597355,-79.543241,4c1e433bb9f876b0a4c97e46,7,2,3,248.0
Europa Cafe,Café,376 Brownsline,Etobicoke,Alderwood,43.599999,-79.545027,4b997951f964a5201b7d35e3,5,3,79,78.0
Earthfresh,Office,131 Browns Line,Etobicoke,Alderwood,43.60155,-79.544883,4e4aa5ec62847afcaf18dbe7,4,4,17,243.0
Feast of Dilli,Indian Restaurant,378 Browns Line,Etobicoke,Alderwood,43.60062,-79.545074,5834f856ba883710b2758df8,5,3,38,258.0
Sir Adam Beck Rink,Skating Rink,2 Orianna Dr.,Etobicoke,Alderwood,43.602526494798546,-79.5474551115246,4be2f206b02ec9b6fc174ec0,4,1,35,210.0
Young Professionals And Skilled Workers Association,Non-Profit,630 Browns Line,Etobicoke,Alderwood,43.605762,-79.54738,5d837ca1dc9f900008ad5ab4,5,4,6,69.0
Etobicoke Primary Care Pharmacy,Pharmacy,85 The East Mall,Etobicoke,Alderwood,43.62011,-79.548256,58cc0d00bbec6661ed90c830,5,4,74,34.0
Family Meat and Deli,Deli / Bodega,278 Brown's Line,Etobicoke,Alderwood,43.598937,-79.543969,4cfdff6520fe370414b562f8,5,2,74,28.0
Centre for Social Innovation,Coworking Space,720 Bathurst St.,Old City of Toronto,The Annex and Seaton Village,43.663205769231546,-79.41064498324224,4c00610d9cf52d7f9db313e7,5,2,52,276.0
Annex Theatre (Randolph Academy),Theater,736 Bathurst St,Old City of Toronto,The Annex and Seaton Village,43.663359045334076,-79.4109152755129,4bd4bd125631c9b6140ba330,5,1,94,139.0
Alternative Thinking,Event Space,758 Bathurst street,Old City of Toronto,The Annex and Seaton Village,43.66423342224858,-79.41103510352875,4e6cc299aeb750adf66f33e9,5,1,66,99.0
The Tollkeeper's Park,Park,750 Bathurst Street,Old City of Toronto,The Annex and Seaton Village,43.66340248188616,-79.41096364650396,4b082b5cf964a520550523e3,5,2,78,166.0
GoodFoot Delivery,Office,720 Bathurst Suite 410,Old City of Toronto,The Annex and Seaton Village,43.663201666635096,-79.41049744467503,516dc0e8e4b08ec9706d3f8a,5,2,37,140.0
Venture Deli,Office,720 Bathurst St,Old City of Toronto,The Annex and Seaton Village,43.663168,-79.410639,4fcbd141e4b06d9b860bc9ef,5,2,41,40.0
Lifford Wine Agency,Office,471 Jarvis Street,Old City of Toronto,The Annex and Seaton Village,43.664372,-79.411124,4ae8a903f964a52046b121e3,5,4,100,137.0
Panago,Pizza Place,781 Bathurst st,Old City of Toronto,The Annex and Seaton Village,43.66469095267712,-79.41104311259551,4c5c346485a1e21e78ea5511,5,1,93,66.0
Central Technical School,High School,725 Bathurst Street,Old City of Toronto,The Annex and Seaton Village,43.66333692055339,-79.40857804946745,4bb277b0715eef3b2b4585bb,5,2,29,51.0
Randolph Academy,College Academic Building,736 Bathurst street,Old City of Toronto,The Annex and Seaton Village,43.66334245645066,-79.41085670505116,4d829369f9f3a1cd3c638f64,4,2,31,188.0
Randolph Theatre,Theater,736 Bathurst St,Old City of Toronto,The Annex and Seaton Village,43.66356864321856,-79.4107208176825,50a96bb2e4b0702a8328a305,5,3,15,174.0
Annex Animal Hospital,Veterinarian,716 Bathurst St,Old City of Toronto,The Annex and Seaton Village,43.663043,-79.410413,4c177cbcc2dfc9281b0ea869,6,1,29,25.0
Hacker You,College Technology Building,720 Bathurst Street,Old City of Toronto,The Annex and Seaton Village,43.663231,-79.410561,50999b0ce4b0bbdb0e6f2941,5,3,82,252.0
Central Tech Track,Track,725 Bathurst,Old City of Toronto,The Annex and Seaton Village,43.66246881684167,-79.40931462287278,4f89c75ee4b0e6f348de67a7,5,3,6,218.0
Trainers Fitness,Gym,754 Bathurst St.,Old City of Toronto,The Annex and Seaton Village,43.664172766723645,-79.41101473334564,4b1c28d4f964a5204a0324e3,5,3,22,237.0
Willow Books,Bookstore,758 Bathurst,Old City of Toronto,The Annex and Seaton Village,43.66451143027395,-79.41068331456488,4b4e6166f964a52090eb26e3,5,1,95,116.0
EQUUS Piazza On Markham,Scenic Lookout,596-1,Old City of Toronto,The Annex and Seaton Village,43.66408888932395,-79.41216191852837,4fc1513de4b07c20e9c1b719,5,2,82,152.0
Different Booklist,Bookstore,746 Bathurst Street,Old City of Toronto,The Annex and Seaton Village,43.664126,-79.410734,4e2748651f6e88a15456a5e6,5,1,80,8.0
Mallo Coffee & Bar,Coffee Shop,785 Bathurst St,Old City of Toronto,The Annex and Seaton Village,43.664635,-79.41097,5b93f001cb3fd2002ceb28fb,5,4,42,125.0
Massage Addict Annex,Massage Studio,773 Bathurst Street,Old City of Toronto,The Annex and Seaton Village,43.664276,-79.41069,5d5c7c40ef71fc0007f581a2,5,3,77,274.0
Mugi,Thai Restaurant,793 Bathurst,Old City of Toronto,The Annex and Seaton Village,43.664841,-79.410913,5d06869559b5a40023790515,5,2,68,11.0
Little Island Comics,Comic Shop,323 College St,Old City of Toronto,The Annex and Seaton Village,43.6574262460595,-79.40249562263489,4e4564e0d4c065cb6b90d289,6,3,33,223.0
Shiatsu Centre,Medical Center,720 Bathurst St. Suite 502,Old City of Toronto,The Annex and Seaton Village,43.663286,-79.410635,4d3a1fb9cc48224bbb163a4f,5,2,93,279.0
Fringe Creation Lab,Indie Theater,"720 Bathurst St, Suites 401-403",Old City of Toronto,The Annex and Seaton Village,43.66318393334909,-79.41089630126953,4ea6fe7d722e38f63464c35f,4,3,36,259.0
Don Mills Subway Station,Metro Station,1700 Sheppard Ave. E.,North York,Don Mills,43.77571178442219,-79.34570619712856,4aeb974df964a52096c321e3,5,2,75,211.0
70 Forest Manor Rd,Residential Building (Apartment / Condo),70 Forest Manor Rd,North York,Don Mills,43.775127,-79.346111,5376dbea498e77193ff4bb9f,5,3,95,251.0
Tim Hortons,Coffee Shop,"70 Forest Manor Dr, Suite E",North York,Don Mills,43.7749925,-79.3463027,5567bf49498e711ea9c1f3fd,5,1,66,9.0
CF Fairview Mall,Shopping Mall,1800 Sheppard Ave E,North York,Don Mills,43.777993908591895,-79.34366510981064,4ada3af3f964a520482021e3,5,4,61,168.0
Esso,Gas Station,2500 Don Mills Rd,North York,Don Mills,43.77537404175386,-79.3474135935404,4b648848f964a52068bb2ae3,5,3,84,105.0
Tim Hortons,Coffee Shop,2500 Don Mills Rd,North York,Don Mills,43.77524918178477,-79.34773966670036,4c3f205c80bc20a1d1ecab58,5,2,99,238.0
Circle K,Convenience Store,2500 Don Mills Road,North York,Don Mills,43.7754422,-79.3478394,5a9d65c76eda020d41e741df,5,1,13,71.0
Fairview Mall Parking Lot,Parking,1800 Sheppard Ave E,North York,Don Mills,43.77703650996297,-79.3462999036384,4c2f3c7566e40f474c7ec18b,5,3,49,108.0
"85, 190 bus stop",Bus Station,1700 Sheppard Ave. East,North York,Don Mills,43.77597,-79.343815,4fdcfc34e4b0503efc7d4d34,5,1,83,293.0
Emerald City 1,Residential Building (Apartment / Condo),70 Forest Manor Rd,North York,Don Mills,43.77504385085591,-79.34571134448183,53125368498e30c753374a02,7,2,2,208.0
Don Mills Station Bus Terminal,Bus Station,1700 Sheppard Av E,North York,Don Mills,43.77592896385145,-79.3469536135742,50355332e4b0a45ed2b51049,5,1,62,64.0
TTC Parkway Forest Dr (West Side),Bus Stop,1700 Sheppard Ave E,North York,Don Mills,43.775685,-79.344813,5c0daebf9411f2002cc50fb9,5,2,94,69.0
Victoria's Secret PINK,Lingerie Store,1800 Sheppard Ave E,North York,Don Mills,43.775283,-79.346728,56831ff9498e63ba9da0b709,5,4,71,100.0
TTC Route #25 Northbound,Bus Line,1700 Sheppard Ave E,North York,Don Mills,43.77584,-79.34676,5c02fb162be425002c8804f8,4,2,9,62.0
Garage Clothing,Clothing Store,1800 Sheppard Ave E,North York,Don Mills,43.77695171853015,-79.34700906250485,4b74a5bef964a5200aea2de3,5,1,11,290.0
80 Forest Manor Rd,Residential Building (Apartment / Condo),80 Forest Manor Rd,North York,Don Mills,43.775635732568624,-79.3448203546034,4e474f62d22d12b08bce7e5a,5,2,75,273.0
Mac Sushi,Asian Restaurant,1800 Sheppard Ave. E,North York,Don Mills,43.777130868087696,-79.34448116036727,4bcf66b4caff9521e618cdf0,5,4,37,258.0
Dollarama,Discount Store,Steeles Ave W,North York,Don Mills,43.7756401,-79.3448627,502fc29ae4b00d67eec13e7b,5,3,36,38.0
movie magic kiosk,Video Store,107 parkway forest drive,North York,Don Mills,43.7749581,-79.34324459999999,4f94c5e3e4b01cffa2a5a46e,5,3,62,2.0
Stich It,Clothing Store,Fairviee mall,North York,Don Mills,43.77490317945,-79.34440219953383,4c37998a0a71c9b6ac273fc9,6,1,29,72.0
HTL Dental Group,Dentist's Office,70 Forest Manor Road,North York,Don Mills,43.775044,-79.346178,5b29780878782c0034caf088,5,4,70,112.0
Dagu Rice Noodle,Noodle House,1800 Sheppard Ave E,North York,Don Mills,43.776736,-79.344173,5e52d98ecb16a900080d43f7,5,1,76,274.0
Emerald City Condominiums,Residential Building (Apartment / Condo),80 Forest Manor Drive,North York,Don Mills,43.774945201364346,-79.34612651698107,56212836498eec4709723110,5,2,49,27.0
Yogen Früz,Frozen Yogurt Shop,1800 Sheppard Avenue East Unit ZL-10,North York,Don Mills,43.77750779331186,-79.34579440302001,4b7853c8f964a520b7c52ee3,6,2,9,132.0
Michel's Baguette,Bakery,Fairview Mall,North York,Don Mills,43.77432584600824,-79.34668494032192,51366c4be4b0b3485adfcbf9,5,2,37,180.0
Cinnabon,Bakery,1800 Sheppard Ave E,North York,Don Mills,43.77725821912876,-79.34462686293246,4beb233ba9900f47946c1740,6,3,99,79.0
CIBC,ATM,107 Parkway Forest Drive,North York,Don Mills,43.775956,-79.343214,5619ae9d498e45e3071f7809,5,4,57,210.0
St. Louis Bar & Grill,Bar,1800 Sheppard Ave E Unit 2016,North York,Don Mills,43.77721460733997,-79.34508093497027,4afcc133f964a5209b2522e3,5,4,47,198.0
Fairview Mall Dental Centre,Dentist's Office,1800 Sheppard Ave E,North York,Don Mills,43.7751562,-79.3470006,5272763f11d214fde44453cd,5,2,29,99.0
Nature Collection,Cosmetics Shop,1800 Sheppard Ave E,North York,Don Mills,43.776622,-79.346096,5d2222bed1c26700237673a8,5,3,64,299.0
Hero Certified Burgers,Burger Joint,1800 Sheppard Avenue East  Unit 2021A,North York,Don Mills,43.7772948385197,-79.34458372068603,51212da18055ce6af0c027d7,5,3,50,43.0
LensCrafters,Optical Shop,"1800 Sheppard Ave East, U209",North York,Don Mills,43.7774927,-79.3461621,4bf475d598ac0f477e0c64a8,5,3,68,187.0
Tim Hortons,Coffee Shop,"Fairview Mall, 1800 Sheppard Ave. E, Unit 1049",North York,Don Mills,43.777964,-79.344715,502fc355e4b0b49bb5791038,5,2,29,135.0
F G Bradley's,Toy / Game Store,Pickering Town Centre,North York,Don Mills,43.775871,-79.343836,576f52e4cd104243c4343979,5,3,67,279.0
Emerald City Medical Centre,Doctor's Office,1700 Sheppard Ave E,North York,Don Mills,43.774978,-79.346033,5b748d6d1543c7002c3ada7c,5,2,9,116.0
GUESS Accessories,Clothing Store,1800 Sheppard Ave. Space #2051,North York,Don Mills,43.77600546296495,-79.34339046478271,4e5d669fcc3f288d9909629a,6,3,10,100.0
Ardene,Women's Store,1800 Sheppard Ave. E,North York,Don Mills,43.77688620262047,-79.34717998514216,4e062b0ab0fbba5eee13fefe,5,1,13,241.0
Urban Behavior,Women's Store,1800 Sheppard Ave E  Unit#y006,North York,Don Mills,43.77695,-79.346133,5b4fb7171953f3002c902e5d,5,2,41,103.0
Petro-Canada,Gas Station,Steeles Ave W.,North York,Don Mills,43.7756401,-79.3448627,502fc3cde4b0f9a2dd7f2ca6,5,3,38,249.0
Marlin Travel,Travel Agency,1800 Sheppard Ave E,North York,Don Mills,43.77660590851803,-79.34635490897658,4da8bdc26e81162ae7ac529c,5,1,64,50.0
Emerald City Gym,Residential Building (Apartment / Condo),Forest Manor Rd,North York,Don Mills,43.775391973791066,-79.34545831790433,53000414498e6a1523051ce5,4,3,16,287.0
BCBG Max Azria,Boutique,Fairview Mall,North York,Don Mills,43.77696607091188,-79.34701924857568,4bd49fcf6798ef3bd409628d,5,3,82,104.0
The Retreat,Nail Salon,70 Forest Manor Road,North York,Don Mills,43.775423,-79.344781,57e41bd7cd103b4b03b8668b,5,3,93,205.0
Dream Tower at Emerald City,Residential Building (Apartment / Condo),42 Forest Manor Rd,North York,Don Mills,43.77510683247921,-79.34510707855225,5125213190e72455a1ce2c6d,5,2,36,91.0
Tea Monkey Café,Café,1800 Sheppard Ave East,North York,Don Mills,43.77608998373599,-79.34337357270998,56070a62498e922d16ab92ac,4,3,5,41.0
Fairview Mall Farmers' Market,Farmers Market,1800 Sheppard East,North York,Don Mills,43.77673365362557,-79.34463500976562,4e60f96fcc3f7bb373cf1a61,7,3,2,76.0
Personal Edge,Furniture / Home Store,Fairview Mall,North York,Don Mills,43.776485759928164,-79.3443775177002,4bd5ffe97b1876b04ec88b86,5,4,19,6.0
Bedo,Clothing Store,1800 Sheppard Ave E,North York,Don Mills,43.776739520554386,-79.34574434789768,4be6f938d4f7c9b6bf462720,5,4,87,208.0
Wireless Wave,Electronics Store,6410 Yonge St.,North York,Don Mills,43.7768177,-79.34636485,4d39f6b381258cfa17cfa05f,5,4,76,33.0
The Source,Electronics Store,"1800 Sheppard Ave E, Unit 1020",North York,Don Mills,43.77799,-79.344091,5e3394f7e703ea0007762ec3,5,1,61,171.0
The Bagel Nook,Bagel Shop,219 Wilmington Ave.,North York,Bathurst Manor,43.76315221315189,-79.4565461575985,4ced9f5dd29b2d43048fecbb,4,3,29,287.0
Beth Jacob V'Anshe Drildz,Synagogue,147 Overbrook Place,North York,Bathurst Manor,43.762431605634475,-79.45763111114502,51d2bb86498e09fd3937a85d,5,2,20,19.0
Bathurst Manor Barber Shop,Salon / Barbershop,"181 Cocksfield Avenue, unit 7",North York,Bathurst Manor,43.765028216647444,-79.45498716524932,4d2899b2b818a35df8bc968a,5,4,82,155.0
Men About Town,Men's Store,221 Wilmington Ave,North York,Bathurst Manor,43.763745620662974,-79.45704192425502,5220cdce11d27824becfb131,5,4,74,97.0
Wilmington Park,Playground,205 Wilmington Ave,North York,Bathurst Manor,43.761533640535525,-79.45609146657658,4c15bf3677cea59396b7d260,5,4,53,290.0
Circle K,Convenience Store,4550 Dufferin Street,North York,Bathurst Manor,43.7683792,-79.4673632,5a9e4b426fd6263ba681bef5,5,2,54,180.0
Subway,Sandwich Place,"1115 Lodestar Road, Cru Unit F2 Building F",North York,Bathurst Manor,43.7592096580444,-79.4664601693115,4d5019f79b27721eb3a5aa46,5,3,69,105.0
TanenbaumCHAT,High School,200 Wilmington Avenue,North York,Bathurst Manor,43.76201996052536,-79.45723970611976,4c04795839d476b00b9a31a7,5,3,61,101.0
Camp Tamarack toronto office,Office,Overbrooke,North York,Bathurst Manor,43.762317,-79.456877,4d067f5fa26854810c1cc2bd,5,1,56,123.0
TTC Stop #3582,Bus Stop,Finch Ave West,North York,Bathurst Manor,43.77174106285048,-79.45383889755604,514c03ace4b09c541af5f0f4,5,2,25,152.0
Chateau Parc,Residential Building (Apartment / Condo),2 Maison Parc Court,North York,Bathurst Manor,43.7618150769556,-79.46087112522108,513737ede4b08286caf38ba7,5,3,79,220.0
Tanenbaum CHAT Wallenberg Campus,High School,200 Wilmington Ave,North York,Bathurst Manor,43.762196212609055,-79.45726717578951,4b994f15f964a520e27135e3,5,2,63,286.0
Finch Corridor Recreational Trail,Trail,Finch Ave W,North York,Bathurst Manor,43.7697605046851,-79.46134907740543,50130907e4b0dbe157d5ae4a,6,2,34,236.0
Chapley Baseball Park,Baseball Field,205 Wilmington Avenue,North York,Bathurst Manor,43.76209961275248,-79.45586621215949,4f94c7e8e4b0cd2d5497f05e,5,1,95,134.0
Bayhampton Parkette,Park,7,North York,Bathurst Manor,43.767756,-79.457161,5917629628122f3528bc7cfa,6,3,27,218.0
Irving W. Chapley Community Centre  & Park,Park,205 Wilmington Avenue,North York,Bathurst Manor,43.76124725508391,-79.45550910036651,53d16841498eda9618e4dbd6,6,3,17,13.0
dulce & co.,Flower Shop,900 Dufferin St.,North York,Bathurst Manor,43.76060485839844,-79.46507263183594,536d41b5498ee4ea0fe7eebd,5,2,74,293.0
HNE 033,College Classroom,4700 Keele Street,North York,Bathurst Manor,43.770800122896084,-79.46059094519784,522e10ef11d23de2c9e4a2d7,5,2,61,174.0
8i Networks Inc.,Tech Startup,"1027 Finch Ave West, Box 30143",North York,Bathurst Manor,43.768052,-79.467103,4b059645f964a5207edf22e3,6,3,4,149.0
ServiceOntario,Government Building,4400 Dufferin Street North,North York,Bathurst Manor,43.76516478786625,-79.46769406890577,4cf3e2d8e9425481560278c5,6,2,5,296.0
Oren Is Better,Jewelry Store,900 Steeprock Drive,North York,Bathurst Manor,43.76184385396547,-79.46704585612324,4efdf680b8f787cacf46e4b6,6,4,61,76.0
Canadian Tire,Hardware Store,Dundas Street West,North York,Bathurst Manor,43.76298133840367,-79.45773415891865,4c744dfd66be6dcb4563bd0f,5,2,56,90.0
Discounters Pool & Spa Warehouse,Miscellaneous Shop,4630 Dufferin St.,North York,Bathurst Manor,43.76057629064282,-79.45536076121373,4f64d1b1e4b087553d3988ad,5,3,61,264.0
У Хорьков😘,Residential Building (Apartment / Condo),"Toronto, Brighton Ave",North York,Bathurst Manor,43.757744,-79.457144,527ab97211d2a156a792e318,5,3,86,242.0
KDPrinting,Design Studio,820 Steeprock Drive,North York,Bathurst Manor,43.760846,-79.466631,51670f53e4b01b04a32dfe3e,5,1,60,260.0
Jackson Jewellery,Jewelry Store,625 Finch Ave. W.,North York,Bathurst Manor,43.77098535416179,-79.45434808731079,4edea3f529c25233b4de72b0,5,1,29,37.0
Taka sushi,Japanese Restaurant,4400 Dufferin St.,North York,Bathurst Manor,43.764952842301625,-79.46766660235534,4e6be415b993061ea8891fa8,5,2,61,202.0
Steeprock Cleaners,Clothing Store,850 Steeprock Drive,North York,Bathurst Manor,43.761578537693225,-79.46669977454253,4cc30f9882388cfadefe6435,6,2,3,98.0
Two Headed Dragon,Hobby Shop,5017 Yonge St.,North York,Bathurst Manor,43.76695773942702,-79.44608084715935,4c17afe9f256a59388f5ec3e,5,2,66,182.0
Calvin Klein,Men's Store,Shops on Don Mills,North York,Bathurst Manor,43.75925726536378,-79.45039950273916,4cdee13aaba88cfabf0545d7,4,4,18,237.0
Irving W Chapley A.I.R. (Hockey Rink),Skating Rink,205 Wilmington Ave,North York,Bathurst Manor,43.76138464580051,-79.45609146657658,500f4975e4b0e57527e1e265,5,3,76,252.0
Proveer,Building,680 Steeprock Drive,North York,Bathurst Manor,43.760425551598246,-79.46738644307135,4f14850ae4b0aabf1ad2372c,6,2,5,135.0
Toronto EMS Station 16,Medical Center,4330 Dufferin Street,North York,Bathurst Manor,43.7619012644665,-79.46683553908099,4d9a7a57b4fa3704e739870d,5,2,71,198.0
Robert Hicks Park,Park,39 Robert Hicks Drive,North York,Bathurst Manor,43.77289308810989,-79.45700817568503,4e9b7823e5e8dffcaeef32bd,5,3,80,77.0
JNFToronto,Office,1000 Finch Ave. W.,North York,Bathurst Manor,43.76814973611089,-79.46722269058228,4e7b3a7d315196bd69953100,5,2,68,38.0
Esso,Gas Station,4550 Dufferin St.,North York,Bathurst Manor,43.768180407754336,-79.46737834757252,4bda3aca3904a593a7ca459e,5,1,51,190.0
Yummy Market,Grocery Store,4400 Dufferin St,North York,Bathurst Manor,43.76468067812547,-79.46770954236733,4b101e49f964a5205f6923e3,5,3,46,263.0
Commercial Design Centre-Midnorthern Appliance & The Brick Commercial Sales Division,Design Studio,4250 Dufferin St,North York,Bathurst Manor,43.76013300983861,-79.46536175491696,4f0b4d0ae4b00a2754ddb651,5,3,55,204.0
Smartstop self storage,Storage Facility,4548 Dufferin Street,North York,Bathurst Manor,43.76793279804668,-79.46677207946777,4f1229d7a17ccd56cb32448d,6,2,9,119.0
Garthdale Park,Park,88A Garthdale Crt,North York,Bathurst Manor,43.76711152539043,-79.46550607681274,4e879433d5fb988c9dd7f9ff,5,4,24,245.0
Sunset Grill,Breakfast Spot,1-1123 Lodestar Rd,North York,Bathurst Manor,43.759587,-79.465118,57432806498e70237a355b65,5,2,97,264.0
Forest Valley Outdoor Education Centre,Other Great Outdoors,North York,North York,Bathurst Manor,43.766972062875986,-79.45039987564087,4e9b7678e5e8dffcaeeefc0f,5,4,24,34.0
Kantor Currency Exchange - North York Branch,Currency Exchange,4400 Dufferin St,North York,Bathurst Manor,43.764816610412865,-79.4672491097766,57604a2e498e78fb8e37fde2,5,2,81,164.0
Troyka,Arts & Crafts Store,"4400 Dufferin St., Unit A4",North York,Bathurst Manor,43.765019,-79.467946,517c0d5a498e2f01923111c3,5,1,89,43.0
Pizza Hut,Pizza Place,4400 Dufferin St,North York,Bathurst Manor,43.764865,-79.467008,5e2cd71d03cb120008a4823e,5,3,17,45.0
Superior Tire and Auto,Automotive Shop,4300 Dufferin Street,North York,Bathurst Manor,43.7611693593387,-79.46563482284546,57f4566bcd1040b2ffccf4b2,5,3,59,156.0
Prestige nite club,Nightclub,4544 Dufferin street,North York,Bathurst Manor,43.76640051463253,-79.46653497333114,4d967a76942ba0932ef2548c,5,3,71,238.0
Revival Time Tabernacle,Church,4340 Dufferin Street,North York,Bathurst Manor,43.76266473773575,-79.46618339642443,4fa6f3cce4b01208fbd0dc30,5,2,52,193.0
Cherishome Living,Residential Building (Apartment / Condo),601 Finch Ave W,North York,Bathurst Manor,43.770472603571875,-79.45188296357172,52d697ef498e64cdc638174f,5,1,81,283.0
